ID1,Reference,Province,Ecoregion,Region,Country,Platform,Thermal_regime,Location,Site,Year,Date,Period_ENOS,Coral_cover,Algal_cover,Lat,Lon
494,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_Anchorage,2006,1/1/06,1998-2016,4.5,,1.382748,-91.820406
495,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Bahia_Tiburon,2006,1/1/06,1998-2016,36.33,,1.386712,-91.815721
496,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Bahia_Tiburon,2006,1/1/06,1998-2016,5,,1.386712,-91.815721
497,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_Anchorage,2006,1/1/06,1998-2016,5,8,1.679522,-91.998466
498,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_Anchorage,2006,1/1/06,1998-2016,3,3,1.679522,-91.998466
499,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_Anchorage,2006,1/1/06,1998-2016,35,,1.679522,-91.998466
500,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_Anchorage,2006,1/1/06,1998-2016,37,,1.679522,-91.998466
501,"Banks, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Punta_Espejo,2006,1/1/06,1998-2016,1,,0.316707,-90.401225
502,"Banks, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Punta_Espejo,2006,1/1/06,1998-2016,1,,0.316707,-90.401225
503,"Banks, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Punta_Espejo,2006,1/1/06,1998-2016,15,,0.316707,-90.401225
504,"Banks, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Punta_Espejo,2006,1/1/06,1998-2016,7,,0.316707,-90.401225
505,"García, 2014",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,2012,1/1/12,1998-2016,25.7,,23.368583,-109.416667
506,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_North_Anchorage,2005,1/1/05,1998-2016,58,,1.680978,-92.000568
507,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_South_Corals ,2005,1/1/05,1998-2016,73.4,,1.386712,-91.815721
508,"Vera, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Roca_Espejo_1,2005,1/1/05,1998-2016,31.8,,0.316707,-90.401225
509,"Vera, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Roca_Espejo_2,2005,1/1/05,1998-2016,12,,0.316707,-90.401225
510,"Vera, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Roca_Espejo_3,2005,1/1/05,1998-2016,16.7,,0.316707,-90.401225
511,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_Hidden_Reef,2006,1/1/06,1998-2016,75.6,,1.676282,-92.007146
512,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_Deep_North_Anchorage,2006,1/1/06,1998-2016,56.8,,1.679522,-91.998466
513,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_South_Anchorage,2006,1/1/06,1998-2016,36.4,,1.680978,-92.000568
514,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_North_Corals,2006,1/1/06,1998-2016,56.8,,1.386712,-91.815721
515,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_South_Corals ,2006,1/1/06,1998-2016,93.3,,1.386712,-91.815721
516,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_Anchorage,2006,1/1/06,1998-2016,40.6,,1.382748,-91.820406
517,"Vera, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Roca_Espejo_1,2006,1/1/06,1998-2016,30.4,,0.316707,-90.401225
518,"Vera, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Roca_Espejo_2,2006,1/1/06,1998-2016,14.2,,0.316707,-90.401225
519,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Hidden_Reef,2007,1/1/07,1998-2016,90.5,,1.676282,-92.007146
520,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_North_Anchorage,2007,1/1/07,1998-2016,58.1,,1.680978,-92.000568
521,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_North_Anchorage,2007,1/1/07,1998-2016,49.6,,1.680978,-92.000568
522,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Darwin_Island,Darwin_North_Anchorage,2007,1/1/07,1998-2016,38.5,,1.680978,-92.000568
523,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_North_Corals,2007,1/1/07,1998-2016,51.2,,1.386712,-91.815721
524,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_South_Corals ,2007,1/1/07,1998-2016,83.2,,1.386712,-91.815721
525,"Vera, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_Anchorage,2007,1/1/07,1998-2016,36.3,,1.382748,-91.820406
526,"Vera, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Roca_Espejo_1,2007,1/1/07,1998-2016,30.4,,0.316707,-90.401225
527,"Vera, 2009",Galapagos,Eastern_Galapagos_Islands,Eastern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Marchena_Island,Roca_Espejo_2,2007,1/1/07,1998-2016,9.5,,0.316707,-90.401225
528,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Golfo_de_Santa_Elena,Golfo_de_Santa_Elena,2012,1/1/12,1998-2016,44.81,47.68,10.967237,-85.722332
529,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Islas_Murcielago,Islas_Murcielago,2014,1/1/14,1998-2016,2.87,64.46,10.844355,-85.905033
530,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Golfo_de_Papagayo,Golfo_de_Papagayo,2010,1/1/10,1998-2016,5.3,39.51,10.591622,-85.66936
531,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Golfo_de_Papagayo,Golfo_de_Papagayo,2014,1/1/14,1998-2016,1.99,49.45,10.591622,-85.66936
532,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Punta_Gorda,Punta_Gorda,2010,1/1/10,1998-2016,6.84,34,10.544322,-85.777829
533,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Bahia_Potrero,Bahia_Potrero,2010,1/1/10,1998-2016,2.65,59.38,10.456407,-85.855406
534,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Bahia_Brasilito,Bahia_Brasilito,2009,1/1/09,1998-2016,0.22,54.75,10.412998,-85.79754
535,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Cabo_Velas,Cabo_Velas,2011,1/1/11,1998-2016,1.1,85.43,10.357665,-85.875568
536,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Villareal,Villareal,2010,1/1/10,1998-2016,1.1,79.25,10.240422,-85.8518
537,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Marbella,Marbella,2010,1/1/10,1998-2016,2.21,76.16,10.127366,-85.798169
538,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,San_Juanillo,San_Juanillo,2010,1/1/10,1998-2016,2.65,79.91,10.031133,-85.744388
539,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,San_Juanillo,San_Juanillo,2013,1/1/13,1998-2016,4.64,85.65,10.031133,-85.744388
540,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Garza,Garza,2010,1/1/10,1998-2016,0.88,80.35,9.904555,-85.651137
541,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Samara-Carrillo,Samara-Carrillo,2013,1/1/13,1998-2016,1.99,81.68,9.861368,-85.502902
542,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Samara-Carrillo,Samara-Carrillo,2014,1/1/14,1998-2016,1.99,81.68,9.861368,-85.502902
543,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Coyote,Coyote,2013,1/1/13,1998-2016,0.22,84.77,9.793133,-85.286032
544,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Cabo_Blanco,Cabo_Blanco,2012,1/1/12,1998-2016,4.86,94.04,9.545094,-85.107427
545,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Islas_Tortuga,Islas_Tortuga,2013,1/1/13,1998-2016,0.44,85.43,9.78071,-84.893112
546,"Alvarado, 2018",Tropical_East_Pacific,Nicoya,Costa_Rica_Central,Costa_Rica,Continental,Upwelling,Islas_Tortuga,Islas_Tortuga,2014,1/1/14,1998-2016,0.44,85.43,9.78071,-84.893112
547,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1971,1/1/71,1971-1972,12.4,,7.8094,-81.7609
548,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Contreras,1971,1/1/71,1971-1972,14.1,,7.8356,-81.7756
549,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1971,1/1/71,1971-1972,18.9,,7.8094,-81.7609
550,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Coiba,1970,1/1/70,1971-1972,14.9,,7.4693,-81.7568
551,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Coiba,1970,1/1/70,1971-1972,25.6,,7.4693,-81.7568
552,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1971,1/1/71,1971-1972,16.2,,7.8094,-81.7609
553,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Secas,1971,1/1/71,1971-1972,30.4,,7.982,-82.0312
554,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Coiba,1970,1/1/70,1971-1972,45.5,,7.4693,-81.7568
555,"Porter, 1972",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Pearl_Islands,1971,1/1/71,1971-1972,1.8,,8.543234,-79.061392
554,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1971,1/1/71,1971-1972,42.3,,7.8094,-81.7609
557,"Porter, 1972",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Pearl_Islands,1971,1/1/71,1971-1972,45.8,,8.3333,-79.1166
558,"Porter, 1972",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Pearl_Islands,1971,1/1/71,1971-1972,55.9,,8.3333,-79.1166
559,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Secas,1971,1/1/71,1971-1972,65.7,,7.982,-82.0312
560,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Secas,1971,1/1/71,1971-1972,81,,7.982,-82.0312
561,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Secas,1971,1/1/71,1971-1972,85.1,,7.982,-82.0312
562,"Porter, 1972",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Secas,1971,1/1/71,1971-1972,90.3,,7.982,-82.0312
563,"Porter, 1972",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Pearl_Islands,1971,1/1/71,1971-1972,93.8,,8.3333,-79.1166
564,"Porter, 1972",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Pearl_Islands,1971,1/1/71,1971-1972,95.7,,8.3333,-79.1166
565,"Porter, 1972",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Taboga,1970,1/1/70,1971-1972,1.8,,8.7872,-79.5575
566,"Porter, 1970",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Taboga,1970,1/1/70,1971-1972,2.3,,8.7872,-79.5575
567,"López-Victoria,  2018",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Ensenada_de_Utria,Chola_reef,2002,1/1/02,1998-2016,57.03,34.89,5.992011,-77.344737
568,"López-Victoria,  2018",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Ensenada_de_Utria,Chola_reef,2013,1/1/13,1998-2016,36.23,48.98,5.992011,-77.344737
